time	V(bpsksignal)	V(carriersignal)	V(demodedsignal)	V(injectedcarrier)	V(modulatingsignal)
6.296623369008617e-04	-3.307501e+00	4.786991e+00	5.072747e+00	4.786991e+00	5.000000e+00
6.319810812972659e-04	-3.203756e+00	4.526663e+00	5.068055e+00	4.526663e+00	5.000000e+00
6.352860761687344e-04	-2.985168e+00	3.991608e+00	5.072824e+00	3.991608e+00	5.000000e+00
6.392672517246277e-04	-2.624119e+00	3.121982e+00	5.068167e+00	3.121982e+00	5.000000e+00
6.420914794468590e-04	-2.314024e+00	2.383544e+00	5.072625e+00	2.383544e+00	5.000000e+00
6.440128200362478e-04	-2.083447e+00	1.836877e+00	5.068526e+00	1.836877e+00	5.000000e+00
6.455622390316759e-04	-1.888360e+00	1.376168e+00	5.072113e+00	1.376168e+00	5.000000e+00
6.469266946903175e-04	-1.711459e+00	9.595182e-01	5.069111e+00	9.595182e-01	5.000000e+00
6.482261579960979e-04	-1.539681e+00	5.561159e-01	5.071549e+00	5.561159e-01	5.000000e+00
6.497627710256883e-04	-1.334091e+00	7.452492e-02	5.069563e+00	7.452492e-02	5.000000e+00
6.511985864727470e-04	-1.141160e+00	-3.761912e-01	5.071197e+00	-3.761912e-01	5.000000e+00
6.526492227106138e-04	-9.468480e-01	-8.284398e-01	5.069864e+00	-8.284398e-01	5.000000e+00
6.541507573210216e-04	-7.483304e-01	-1.289267e+00	5.070956e+00	-1.289267e+00	5.000000e+00
6.560058584432804e-04	-5.092914e-01	-1.842334e+00	5.070043e+00	-1.842334e+00	5.000000e+00
6.590865930053347e-04	-1.359034e-01	-2.702063e+00	5.070846e+00	-2.702063e+00	5.000000e+00
6.624976705886775e-04	2.287668e-01	-3.535016e+00	5.070112e+00	-3.535016e+00	5.000000e+00
6.686663721886918e-04	7.059098e-01	-4.609280e+00	5.070798e+00	-4.609280e+00	5.000000e+00
6.740416986211719e-04	8.878839e-01	-4.990939e+00	5.070147e+00	-4.990939e+00	5.000000e+00
6.761434533746427e-04	9.020677e-01	-4.987101e+00	5.070739e+00	-4.987101e+00	5.000000e+00
6.775697047667003e-04	8.931552e-01	-4.934968e+00	5.070239e+00	-4.934968e+00	5.000000e+00
6.783316505388162e-04	8.772256e-01	-4.890848e+00	5.070615e+00	-4.890848e+00	5.000000e+00
6.788303450759895e-04	8.630189e-01	-4.855895e+00	5.070381e+00	-4.855895e+00	5.000000e+00
6.791409660477182e-04	8.532664e-01	-4.831713e+00	5.070493e+00	-4.831713e+00	5.000000e+00
6.794219864383142e-04	8.437089e-01	-4.808249e+00	5.070454e+00	-4.808249e+00	5.000000e+00
6.797078204674689e-04	8.334210e-01	-4.782845e+00	5.070466e+00	-4.782845e+00	5.000000e+00
6.800378362110890e-04	8.208833e-01	-4.751596e+00	5.070462e+00	-4.751596e+00	5.000000e+00
6.804010929785308e-04	8.061703e-01	-4.714839e+00	5.070464e+00	-4.714839e+00	5.000000e+00
6.810043100582922e-04	7.794393e-01	-4.648384e+00	5.070463e+00	-4.648384e+00	5.000000e+00
6.816653518256404e-04	7.468390e-01	-4.567895e+00	5.070463e+00	-4.567895e+00	5.000000e+00
6.824244220529280e-04	7.052309e-01	-4.465762e+00	5.070463e+00	-4.465762e+00	5.000000e+00
6.834162936366531e-04	6.442779e-01	-4.317037e+00	5.070463e+00	-4.317037e+00	5.000000e+00
6.844731488366049e-04	5.712619e-01	-4.140139e+00	5.070463e+00	-4.140139e+00	5.000000e+00
6.857262500702367e-04	4.744770e-01	-3.906813e+00	5.070463e+00	-3.906813e+00	5.000000e+00
6.864899576846962e-04	4.103008e-01	-3.752641e+00	5.070463e+00	-3.752641e+00	5.000000e+00
6.870886111465916e-04	3.573525e-01	-3.625730e+00	5.070463e+00	-3.625730e+00	5.000000e+00
6.875461652437310e-04	3.153503e-01	-3.525264e+00	5.070463e+00	-3.525264e+00	5.000000e+00
6.878677386843648e-04	2.850756e-01	-3.452906e+00	5.070463e+00	-3.452906e+00	5.000000e+00
6.881635029178741e-04	2.566788e-01	-3.385111e+00	5.070463e+00	-3.385111e+00	5.000000e+00
6.882831563139669e-04	2.450472e-01	-3.357351e+00	5.070463e+00	-3.357351e+00	5.000000e+00
6.884472532060632e-04	2.289591e-01	-3.318971e+00	5.070463e+00	-3.318971e+00	5.000000e+00
6.885386380187853e-04	2.199321e-01	-3.297444e+00	5.070463e+00	-3.297444e+00	5.000000e+00
6.886856861261795e-04	2.053074e-01	-3.262578e+00	5.070463e+00	-3.262578e+00	5.000000e+00
6.888333596307890e-04	1.904991e-01	-3.227282e+00	5.070463e+00	-3.227282e+00	5.000000e+00
6.889950589150001e-04	1.741484e-01	-3.188316e+00	5.070463e+00	-3.188316e+00	5.000000e+00
6.891691294082139e-04	1.563861e-01	-3.146001e+00	5.070463e+00	-3.146001e+00	5.000000e+00
6.893730068981640e-04	1.353649e-01	-3.095961e+00	5.070463e+00	-3.095961e+00	5.000000e+00
6.896161338545525e-04	1.099908e-01	-3.035625e+00	5.070463e+00	-3.035625e+00	5.000000e+00
6.899188557105688e-04	7.795600e-02	-2.959512e+00	5.070463e+00	-2.959512e+00	5.000000e+00
6.903120348275352e-04	3.565535e-02	-2.859060e+00	5.070463e+00	-2.859060e+00	5.000000e+00
6.908440589477171e-04	-2.279697e-02	-2.720369e+00	5.070463e+00	-2.720369e+00	5.000000e+00
6.915773797770581e-04	-1.055673e-01	-2.524253e+00	5.070463e+00	-2.524253e+00	5.000000e+00
6.929732426437339e-04	-2.695667e-01	-2.136499e+00	5.070463e+00	-2.136499e+00	5.000000e+00
6.957649683770856e-04	-6.184392e-01	-1.314829e+00	5.070463e+00	-1.314829e+00	5.000000e+00
6.979107071117518e-04	-9.004452e-01	-6.544871e-01	5.070463e+00	-6.544871e-01	5.000000e+00
7.001349041343334e-04	-1.199102e+00	4.238088e-02	5.070463e+00	4.238088e-02	5.000000e+00
7.028476427201944e-04	-1.564110e+00	8.898477e-01	5.070463e+00	8.898477e-01	5.000000e+00
7.067256660473018e-04	-2.067151e+00	2.050602e+00	5.070463e+00	2.050602e+00	5.000000e+00
7.138524092461968e-04	-2.843331e+00	3.822845e+00	5.070463e+00	3.822845e+00	5.000000e+00
7.213596303716586e-04	-3.315766e+00	4.869774e+00	5.070463e+00	4.869774e+00	5.000000e+00
7.251270496001171e-04	-3.383349e+00	4.999841e+00	5.070463e+00	4.999841e+00	5.000000e+00
7.267068763703647e-04	-3.376549e+00	4.971273e+00	5.070463e+00	4.971273e+00	5.000000e+00
7.292772837406761e-04	-3.320533e+00	4.820518e+00	5.070463e+00	4.820518e+00	5.000000e+00
7.315970836215299e-04	-3.223840e+00	4.576575e+00	5.070463e+00	4.576575e+00	5.000000e+00
7.340302776781657e-04	-3.077570e+00	4.216535e+00	5.070463e+00	4.216535e+00	5.000000e+00
7.381533930145573e-04	-2.734873e+00	3.387448e+00	5.070463e+00	3.387448e+00	5.000000e+00
7.423583806372569e-04	-2.283145e+00	2.309504e+00	5.070463e+00	2.309504e+00	5.000000e+00
7.444903590707507e-04	-2.023926e+00	1.696539e+00	5.070463e+00	1.696539e+00	5.000000e+00
7.461078527403133e-04	-1.818208e+00	1.210603e+00	5.070463e+00	1.210603e+00	5.000000e+00
7.476788868734805e-04	-1.612342e+00	7.266170e-01	5.070463e+00	7.266170e-01	5.000000e+00
7.494286183928938e-04	-1.378938e+00	1.794663e-01	5.070463e+00	1.794663e-01	5.000000e+00
7.506950998070701e-04	-1.208794e+00	-2.183026e-01	5.070463e+00	-2.183026e-01	5.000000e+00
7.521782610107536e-04	-1.009733e+00	-6.821864e-01	5.070463e+00	-6.821864e-01	5.000000e+00
7.537921645739423e-04	-7.954331e-01	-1.180103e+00	5.070463e+00	-1.180103e+00	5.000000e+00
7.555737745291463e-04	-5.641850e-01	-1.715478e+00	5.070463e+00	-1.715478e+00	5.000000e+00
7.591369944395542e-04	-1.302323e-01	-2.715373e+00	5.070463e+00	-2.715373e+00	5.000000e+00
7.656459099617406e-04	5.047176e-01	-4.160994e+00	5.070463e+00	-4.160994e+00	5.000000e+00
7.719997019014764e-04	8.465679e-01	-4.911419e+00	5.070463e+00	-4.911419e+00	5.000000e+00
7.753736990302187e-04	8.991984e-01	-4.998622e+00	5.070463e+00	-4.998622e+00	5.000000e+00
7.771084794812391e-04	8.972598e-01	-4.956187e+00	5.070463e+00	-4.956187e+00	5.000000e+00
7.781336707633921e-04	8.831150e-01	-4.903394e+00	5.070463e+00	-4.903394e+00	5.000000e+00
7.786734905036301e-04	8.683267e-01	-4.867404e+00	5.070463e+00	-4.867404e+00	5.000000e+00
7.791928256758364e-04	8.512016e-01	-4.827496e+00	5.070463e+00	-4.827496e+00	5.000000e+00
7.795498834063311e-04	8.389633e-01	-4.797073e+00	5.070463e+00	-4.797073e+00	5.000000e+00
7.799670467079207e-04	8.236523e-01	-4.758471e+00	5.070463e+00	-4.758471e+00	5.000000e+00
7.805667434998395e-04	7.991604e-01	-4.697260e+00	5.070463e+00	-4.697260e+00	5.000000e+00
7.812616579396333e-04	7.671430e-01	-4.617995e+00	5.070463e+00	-4.617995e+00	5.000000e+00
7.821079988712741e-04	7.231034e-01	-4.509585e+00	5.070463e+00	-4.509585e+00	5.000000e+00
7.834834710017738e-04	6.398947e-01	-4.306351e+00	5.070463e+00	-4.306351e+00	5.000000e+00
7.846274201392809e-04	5.598879e-01	-4.112770e+00	5.070463e+00	-4.112770e+00	5.000000e+00
7.858451260787945e-04	4.647551e-01	-3.883397e+00	5.070463e+00	-3.883397e+00	5.000000e+00
7.867549079733700e-04	3.871658e-01	-3.697118e+00	5.070463e+00	-3.697118e+00	5.000000e+00
7.872954087324044e-04	3.385184e-01	-3.580689e+00	5.070463e+00	-3.580689e+00	5.000000e+00
7.876818089657513e-04	3.026532e-01	-3.494916e+00	5.070463e+00	-3.494916e+00	5.000000e+00
7.878814980372499e-04	2.837619e-01	-3.449779e+00	5.070463e+00	-3.449779e+00	5.000000e+00
7.880153134991454e-04	2.709720e-01	-3.419227e+00	5.070463e+00	-3.419227e+00	5.000000e+00
7.881869296650801e-04	2.544146e-01	-3.379691e+00	5.070463e+00	-3.379691e+00	5.000000e+00
7.883075796549013e-04	2.426730e-01	-3.351661e+00	5.070463e+00	-3.351661e+00	5.000000e+00
7.884660697306864e-04	2.271196e-01	-3.314548e+00	5.070463e+00	-3.314548e+00	5.000000e+00
7.886104500887121e-04	2.128244e-01	-3.280452e+00	5.070463e+00	-3.280452e+00	5.000000e+00
7.887872085700742e-04	1.951617e-01	-3.238343e+00	5.070463e+00	-3.238343e+00	5.000000e+00
7.889657187587495e-04	1.771416e-01	-3.195411e+00	5.070463e+00	-3.195411e+00	5.000000e+00
7.891950222273682e-04	1.537255e-01	-3.139674e+00	5.070463e+00	-3.139674e+00	5.000000e+00
7.894506848078279e-04	1.272752e-01	-3.076762e+00	5.070463e+00	-3.076762e+00	5.000000e+00
7.897997422488132e-04	9.060708e-02	-2.989590e+00	5.070463e+00	-2.989590e+00	5.000000e+00
7.902253773724604e-04	4.504660e-02	-2.881351e+00	5.070463e+00	-2.881351e+00	5.000000e+00
7.909066442087359e-04	-2.975872e-02	-2.703851e+00	5.070463e+00	-2.703851e+00	5.000000e+00
7.922272115786066e-04	-1.808975e-01	-2.345974e+00	5.070463e+00	-2.345974e+00	5.000000e+00
7.948683463183478e-04	-5.037673e-01	-1.584368e+00	5.070463e+00	-1.584368e+00	5.000000e+00
7.966816207788691e-04	-7.379274e-01	-1.034963e+00	5.070463e+00	-1.034963e+00	5.000000e+00
7.987757257919454e-04	-1.016063e+00	-3.842379e-01	5.070463e+00	-3.842379e-01	5.000000e+00
8.013662771538231e-04	-1.365238e+00	4.287016e-01	5.070463e+00	4.287016e-01	5.000000e+00
8.041797876399266e-04	-1.740686e+00	1.298076e+00	5.070463e+00	1.298076e+00	5.000000e+00
8.098068086121338e-04	-2.432886e+00	2.889609e+00	5.070463e+00	2.889609e+00	5.000000e+00
8.169505849115850e-04	-3.089273e+00	4.374033e+00	5.070463e+00	4.374033e+00	5.000000e+00
8.232953063224051e-04	-3.365302e+00	4.971346e+00	5.070463e+00	4.971346e+00	5.000000e+00
8.258643501356844e-04	-3.382838e+00	4.992628e+00	5.070463e+00	4.992628e+00	5.000000e+00
8.279071704154002e-04	-3.357185e+00	4.916817e+00	5.070463e+00	4.916817e+00	5.000000e+00
8.297930393344464e-04	-3.302771e+00	4.774972e+00	5.070463e+00	4.774972e+00	5.000000e+00
8.320896871241316e-04	-3.197854e+00	4.512067e+00	5.070463e+00	4.512067e+00	5.000000e+00
8.354489200996972e-04	-2.972411e+00	3.960590e+00	5.070463e+00	3.960590e+00	5.000000e+00
8.392740411109701e-04	-2.623353e+00	3.120315e+00	5.070463e+00	3.120315e+00	5.000000e+00
8.422267279125269e-04	-2.298342e+00	2.346108e+00	5.070463e+00	2.346108e+00	5.000000e+00
8.442227810994443e-04	-2.057401e+00	1.775371e+00	5.070463e+00	1.775371e+00	5.000000e+00
8.457834973814658e-04	-1.859985e+00	1.309212e+00	5.070463e+00	1.309212e+00	5.000000e+00
8.473386118793801e-04	-1.657313e+00	8.322086e-01	5.070463e+00	8.322086e-01	5.000000e+00
8.488069331920757e-04	-1.462196e+00	3.744621e-01	5.070463e+00	3.744621e-01	5.000000e+00
8.500647996738648e-04	-1.293509e+00	-2.035736e-02	5.070463e+00	-2.035736e-02	5.000000e+00
8.516754518975840e-04	-1.077153e+00	-5.253871e-01	5.070463e+00	-5.253871e-01	5.000000e+00
8.530295845841209e-04	-8.962286e-01	-9.460346e-01	5.070463e+00	-9.460346e-01	5.000000e+00
8.545942842803704e-04	-6.904504e-01	-1.423375e+00	5.070463e+00	-1.423375e+00	5.000000e+00
8.568774208187448e-04	-4.002527e-01	-2.093989e+00	5.070463e+00	-2.093989e+00	5.000000e+00
8.604400691310827e-04	1.580553e-02	-3.049637e+00	5.070463e+00	-3.049637e+00	5.000000e+00
8.651127539712757e-04	4.629427e-01	-4.065804e+00	5.070463e+00	-4.065804e+00	5.000000e+00
8.713510505619884e-04	8.260025e-01	-4.869163e+00	5.070463e+00	-4.869163e+00	5.000000e+00
8.751237199086821e-04	8.978893e-01	-4.999849e+00	5.070463e+00	-4.999849e+00	5.000000e+00
8.767014546370267e-04	8.999853e-01	-4.971455e+00	5.070463e+00	-4.971455e+00	5.000000e+00
8.777407348265653e-04	8.907509e-01	-4.926046e+00	5.070463e+00	-4.926046e+00	5.000000e+00
8.783471034007150e-04	8.770210e-01	-4.889837e+00	5.070463e+00	-4.889837e+00	5.000000e+00
8.787366114732899e-04	8.656905e-01	-4.862830e+00	5.070463e+00	-4.862830e+00	5.000000e+00
8.790108717583640e-04	8.573283e-01	-4.842065e+00	5.070463e+00	-4.842065e+00	5.000000e+00
8.792688217679244e-04	8.489258e-01	-4.821223e+00	5.070463e+00	-4.821223e+00	5.000000e+00
8.795296065446758e-04	8.398901e-01	-4.798865e+00	5.070463e+00	-4.798865e+00	5.000000e+00
8.797955963739944e-04	8.301837e-01	-4.774734e+00	5.070463e+00	-4.774734e+00	5.000000e+00
8.801123262308269e-04	8.179666e-01	-4.744259e+00	5.070463e+00	-4.744259e+00	5.000000e+00
8.805227145811490e-04	8.010126e-01	-4.701982e+00	5.070463e+00	-4.701982e+00	5.000000e+00
8.811202316539512e-04	7.739665e-01	-4.634845e+00	5.070463e+00	-4.634845e+00	5.000000e+00
8.818097710917731e-04	7.392636e-01	-4.549257e+00	5.070463e+00	-4.549257e+00	5.000000e+00
8.825567771975388e-04	6.975282e-01	-4.446907e+00	5.070463e+00	-4.446907e+00	5.000000e+00
8.836579200341416e-04	6.283126e-01	-4.278244e+00	5.070463e+00	-4.278244e+00	5.000000e+00
8.847708865093115e-04	5.492392e-01	-4.086972e+00	5.070463e+00	-4.086972e+00	5.000000e+00
8.859851423224845e-04	4.531536e-01	-3.855540e+00	5.070463e+00	-3.855540e+00	5.000000e+00
8.867692912433643e-04	3.858933e-01	-3.694074e+00	5.070463e+00	-3.694074e+00	5.000000e+00
8.872803014252590e-04	3.399063e-01	-3.584000e+00	5.070463e+00	-3.584000e+00	5.000000e+00
8.876926123866976e-04	3.016408e-01	-3.492488e+00	5.070463e+00	-3.492488e+00	5.000000e+00
8.880822702994077e-04	2.645291e-01	-3.403849e+00	5.070463e+00	-3.403849e+00	5.000000e+00
8.882277815214978e-04	2.504424e-01	-3.370222e+00	5.070463e+00	-3.370222e+00	5.000000e+00
8.884069181776448e-04	2.329289e-01	-3.328438e+00	5.070463e+00	-3.328438e+00	5.000000e+00
8.885096663798230e-04	2.227999e-01	-3.304281e+00	5.070463e+00	-3.304281e+00	5.000000e+00
8.886423847236221e-04	2.096282e-01	-3.272874e+00	5.070463e+00	-3.272874e+00	5.000000e+00
8.887739661928293e-04	1.964722e-01	-3.241511e+00	5.070463e+00	-3.241511e+00	5.000000e+00
8.889222464913974e-04	1.815316e-01	-3.205903e+00	5.070463e+00	-3.205903e+00	5.000000e+00
8.890923549702547e-04	1.642398e-01	-3.164711e+00	5.070463e+00	-3.164711e+00	5.000000e+00
8.892748600451905e-04	1.455073e-01	-3.120114e+00	5.070463e+00	-3.120114e+00	5.000000e+00
8.895373197371871e-04	1.182437e-01	-3.055263e+00	5.070463e+00	-3.055263e+00	5.000000e+00
8.898009326559285e-04	9.048688e-02	-2.989290e+00	5.070463e+00	-2.989290e+00	5.000000e+00
8.902619148062394e-04	4.109192e-02	-2.871963e+00	5.070463e+00	-2.871963e+00	5.000000e+00
8.909586832515048e-04	-3.556594e-02	-2.690084e+00	5.070463e+00	-2.690084e+00	5.000000e+00
8.923522201420358e-04	-1.955938e-01	-2.311220e+00	5.070463e+00	-2.311220e+00	5.000000e+00
8.951392939230976e-04	-5.381783e-01	-1.503408e+00	5.070463e+00	-1.503408e+00	5.000000e+00
8.969785369257546e-04	-7.769592e-01	-9.435291e-01	5.070463e+00	-9.435291e-01	5.000000e+00
8.990643486313268e-04	-1.054837e+00	-2.937742e-01	5.070463e+00	-2.937742e-01	5.000000e+00
9.018626904785317e-04	-1.432045e+00	5.838464e-01	5.070463e+00	5.838464e-01	5.000000e+00
9.047421976566133e-04	-1.814268e+00	1.467859e+00	5.070463e+00	1.467859e+00	5.000000e+00
9.105012120127767e-04	-2.509660e+00	3.064836e+00	5.070463e+00	3.064836e+00	5.000000e+00
9.169743506074604e-04	-3.091145e+00	4.377646e+00	5.070463e+00	4.377646e+00	5.000000e+00
9.233060036346856e-04	-3.365281e+00	4.971704e+00	5.070463e+00	4.971704e+00	5.000000e+00
9.258683644052812e-04	-3.382969e+00	4.992559e+00	5.070463e+00	4.992559e+00	5.000000e+00
9.279137031889990e-04	-3.356960e+00	4.916444e+00	5.070463e+00	4.916444e+00	5.000000e+00
9.297804160901860e-04	-3.303265e+00	4.776146e+00	5.070463e+00	4.776146e+00	5.000000e+00
9.321076336407582e-04	-3.196871e+00	4.509634e+00	5.070463e+00	4.509634e+00	5.000000e+00
9.358622300769922e-04	-2.939181e+00	3.880010e+00	5.070463e+00	3.880010e+00	5.000000e+00
9.393943461010236e-04	-2.610914e+00	3.090694e+00	5.070463e+00	3.090694e+00	5.000000e+00
9.420996022520312e-04	-2.313151e+00	2.381301e+00	5.070463e+00	2.381301e+00	5.000000e+00
9.439845253137502e-04	-2.086906e+00	1.845142e+00	5.070463e+00	1.845142e+00	5.000000e+00
9.454928501669748e-04	-1.897238e+00	1.397112e+00	5.070463e+00	1.397112e+00	5.000000e+00
9.468200150882368e-04	-1.725445e+00	9.923878e-01	5.070463e+00	9.923878e-01	5.000000e+00
9.480860530438429e-04	-1.558304e+00	5.998359e-01	5.070463e+00	5.998359e-01	5.000000e+00
9.497440723820255e-04	-1.336622e+00	8.039857e-02	5.070463e+00	8.039857e-02	5.000000e+00
9.511783908765141e-04	-1.143864e+00	-3.698643e-01	5.070463e+00	-3.698643e-01	5.000000e+00
9.526336886243556e-04	-9.489200e-01	-8.236267e-01	5.070463e+00	-8.236267e-01	5.000000e+00
9.541838951776574e-04	-7.439978e-01	-1.299322e+00	5.070463e+00	-1.299322e+00	5.000000e+00
9.560058351265670e-04	-5.092856e-01	-1.842327e+00	5.070463e+00	-1.842327e+00	5.000000e+00
9.591307857209989e-04	-1.308302e-01	-2.713734e+00	5.070463e+00	-2.713734e+00	5.000000e+00
9.625237868376743e-04	2.313310e-01	-3.540814e+00	5.070463e+00	-3.540814e+00	5.000000e+00
9.686572948925277e-04	7.054067e-01	-4.608174e+00	5.070463e+00	-4.608174e+00	5.000000e+00
9.740378784386012e-04	8.878362e-01	-4.990867e+00	5.070463e+00	-4.990867e+00	5.000000e+00
9.761420291164397e-04	9.020689e-01	-4.987134e+00	5.070463e+00	-4.987134e+00	5.000000e+00
9.776661715115143e-04	8.916974e-01	-4.930006e+00	5.070463e+00	-4.930006e+00	5.000000e+00
9.784223504880102e-04	8.750171e-01	-4.884847e+00	5.070463e+00	-4.884847e+00	5.000000e+00
9.789479918669980e-04	8.593865e-01	-4.846953e+00	5.070463e+00	-4.846953e+00	5.000000e+00
9.792765318449204e-04	8.486835e-01	-4.820581e+00	5.070463e+00	-4.820581e+00	5.000000e+00
9.795863231002952e-04	8.378357e-01	-4.793832e+00	5.070463e+00	-4.793832e+00	5.000000e+00
9.798791143593054e-04	8.270016e-01	-4.766881e+00	5.070463e+00	-4.766881e+00	5.000000e+00
9.802191013373953e-04	8.136743e-01	-4.733562e+00	5.070463e+00	-4.733562e+00	5.000000e+00
9.808073301722032e-04	7.884893e-01	-4.670824e+00	5.070463e+00	-4.670824e+00	5.000000e+00
9.815135779167811e-04	7.546241e-01	-4.587077e+00	5.070463e+00	-4.587077e+00	5.000000e+00
9.822202871998535e-04	7.168548e-01	-4.494236e+00	5.070463e+00	-4.494236e+00	5.000000e+00
9.831296438983510e-04	6.626498e-01	-4.361767e+00	5.070463e+00	-4.361767e+00	5.000000e+00
9.844742239652983e-04	5.712072e-01	-4.139949e+00	5.070463e+00	-4.139949e+00	5.000000e+00
9.859485945008081e-04	4.561833e-01	-3.862840e+00	5.070463e+00	-3.862840e+00	5.000000e+00
9.866740792074443e-04	3.942655e-01	-3.714165e+00	5.070463e+00	-3.714165e+00	5.000000e+00
9.872246720038489e-04	3.449955e-01	-3.596164e+00	5.070463e+00	-3.596164e+00	5.000000e+00
9.876591206164108e-04	3.047891e-01	-3.500010e+00	5.070463e+00	-3.500010e+00	5.000000e+00
9.879680901792014e-04	2.754965e-01	-3.430036e+00	5.070463e+00	-3.430036e+00	5.000000e+00
9.881137515133939e-04	2.614918e-01	-3.396598e+00	5.070463e+00	-3.396598e+00	5.000000e+00
9.882644787177950e-04	2.468687e-01	-3.361697e+00	5.070463e+00	-3.361697e+00	5.000000e+00
9.884067024522082e-04	2.329496e-01	-3.328488e+00	5.070463e+00	-3.328488e+00	5.000000e+00
9.885575546726294e-04	2.180596e-01	-3.292975e+00	5.070463e+00	-3.292975e+00	5.000000e+00
